,jed,sun_rise_time,sun_set_time,dusk_time,dawn_time,venus_rise_time,venus_set_time,visible_at_down,visible_after_dawn,visible_at_dusk,visible_before_dusk,az_horizon,az_twilight,el_twilight
1832,627165.0017847,627165.697238554,627165.1437046791,627165.6415776181,627165.1994144411,627165.8050472366,627165.287222293,True,True,False,False,260.72771835662957,245.5401097181892,27.081498568520043
1833,627166.0017847,627166.6972129748,627166.1441073033,627166.6416122552,627166.1997588061,627166.8042473423,627166.2876116212,True,True,False,False,261.2393268462202,246.09838206018935,27.170086122055107
1834,627167.0017847,627167.6971700031,627167.1445111437,627167.6416315915,627167.2001022247,627167.8034231842,627167.2879753914,True,True,False,False,261.75153639245775,246.66348459135952,27.249159222076344
1835,627168.0017847,627168.6971096585,627168.1449158764,627168.6416355352,627168.2004444872,627168.8025749275,627168.2883133099,True,True,False,False,262.2641011085322,247.23503482110618,27.3185027176249
1836,627169.0017847,627169.6970319741,627169.1453211885,627169.6416240141,627169.2007853844,627169.8017027222,627169.2886250787,True,True,False,False,262.77672046612,247.81262293807916,27.3779731747282
1837,627170.0017847,627170.6969369927,627170.1457267711,627170.641596954,627170.2011247168,627170.8008066977,627170.2889103887,True,True,False,False,263.289148578411,248.3958391309282,27.42740154620429
1838,627171.0017847,627171.696824762,627171.146132313,627171.6415542896,627171.2014622905,627171.7998869584,627171.2891689099,True,True,False,False,263.8010849170818,248.9843009090598,27.466588049019947
1839,627172.0017847,627172.6966953313,627172.146537496,627172.6414959505,627172.2017978989,627172.7989435771,627172.2894002812,True,True,False,False,264.3122835953223,249.57754381961044,27.495396079391767
1840,627173.0017847,627173.6965487488,627173.1469419906,627173.6414218759,627173.2021313265,627173.7979765902,627173.2896041002,True,True,False,False,264.8224714055655,250.17518537198657,27.51365317504321
1841,627174.0017847,627174.6963850618,627174.1473454544,627174.6413319837,627174.2024623579,627174.796985995,627174.2897799152,True,True,False,False,265.33137514024486,250.77681575483797,27.521151015204595
1842,627175.0017847,627175.6962043182,627175.147747535,627175.6412261388,627175.2027907555,627175.7959717461,627175.2899272186,True,True,False,False,265.83866695028,251.3819705153011,27.51776494892356
1843,627176.0017847,627176.6960065679,627176.1481478754,627176.6411030662,627176.2031170567,627176.7949337556,627176.2900454437,True,True,False,False,266.344100948861,251.99037644580915,27.50304930635677
1844,627177.0017847,627177.6957918697,627177.1485461218,627177.640963895,627177.2034408834,627177.7938718915,627177.290133964,True,True,False,False,266.8473492869075,252.60156909349857,27.476858945984354
1845,627178.0017847,627178.6955602926,627178.1489419304,627178.6408143535,627178.2037556779,627178.7927859772,627178.2901920946,True,True,False,False,267.3481114360962,253.21390921296856,27.440959471706766
1846,627179.0017847,627179.69531192,627179.1493349739,627179.6406457548,627179.2040728093,627179.7916757907,627179.2902193232,True,True,False,False,267.84608686810344,253.82922729491665,27.391517439852336
1847,627180.0017847,627180.6950468502,627180.1497249443,627180.6404550862,627180.2043863069,627180.7905410626,627180.290214149,True,True,False,False,268.3409750546059,254.44596605621214,27.330086718457242
1848,627181.0017847,627181.6947651966,627181.1501115526,627181.6402568213,627181.2046960638,627181.7893814761,627181.2901764025,True,True,False,False,268.8324208257667,255.06374300626143,27.256395807501974
1849,627182.0017847,627182.694467087,627182.1504945292,627182.6400364804,627182.2049961645,627182.7881966676,627182.2901049228,True,True,False,False,269.32009633250556,255.6810281826905,27.172036141063145
1850,627183.0017847,627183.6941526649,627183.1508736231,627183.6398016948,627183.2052970845,627183.7869862278,627183.2899987178,True,True,False,False,269.80372836725587,256.2994335101435,27.07334673774563
1851,627184.0017847,627184.6938220887,627184.1512486027,627184.6395511451,627184.2055926176,627184.7857497039,627184.2898567317,True,True,False,False,270.28290711866725,256.9174290262462,26.961960012761065
1852,627185.0017847,627185.6934755312,627185.1516192553,627185.6392845858,627185.205883776,627185.7844865995,627185.2896778448,True,True,False,False,270.757359379173,257.5348781272154,26.837180994361393
1853,627186.0017847,627186.6931131796,627186.1519853878,627186.6390020986,627186.2061704871,627186.7831963757,627186.2894608718,True,True,False,False,271.2267299789363,258.15131636018737,26.698712569317724
1854,627187.0017847,627187.6927352345,627187.1523468266,627187.6387037628,627187.2064526867,627187.7818784497,627187.2892045598,True,True,False,False,271.6906364273636,258.76644319683874,26.54618249232029
1855,627188.0017847,627188.6923419086,627188.1527034163,627188.6383896875,627188.2067303223,627188.7805321948,627188.2889075857,True,True,False,False,272.14872355461796,259.37984882581924,26.37923730107955
1856,627189.0017847,627189.6919334263,627189.1530550213,627189.6380599933,627189.2070033718,627189.7791569398,627189.288568554,True,True,False,False,272.6006361908627,259.99117807729203,26.197446693677783
1857,627190.0017847,627190.691510025,627190.153401525,627190.637714805,627190.20727183,627190.7777519703,627190.2881859962,True,True,False,False,273.0459918455042,260.600103102177,26.000458915372736
1858,627191.0017847,627191.6910719532,627191.153742831,627191.6373542814,627191.2075356996,627191.7763176933,627191.2877583697,True,True,False,False,273.484408027949,261.20624140988065,25.787783900091465
1859,627192.0017847,627192.690619472,627192.1540788645,627192.63697857,627192.2077950028,627192.7748510321,627192.2872840599,True,True,False,False,273.91547492684685,261.80926515132273,25.55900671384189
1860,627193.0017847,627193.6901528544,627193.1544095722,627193.6365878545,627193.2080497963,627193.7733522721,627193.2867613831,True,True,False,False,274.33881005160424,262.40884647742314,25.313637290551057
1861,627194.0017847,627194.689672386,627194.1547349251,627194.6361823257,627194.2083001392,627194.7718205459,627194.2861885887,True,True,False,False,274.754003590871,263.00463021834497,25.051207762260827
1862,627195.0017847,627195.6891783632,627195.1550549176,627195.6357621892,627195.208546127,627195.7702549535,627195.2855638626,True,True,False,False,275.16061841254015,263.5963704872782,24.771164883648428
1863,627196.0017847,627196.6886710902,627196.1553695644,627196.6353276544,627196.2087878566,627196.7686545609,627196.2848853269,True,True,False,False,275.55824470526164,264.1837394351426,24.472982730147766
1864,627197.0017847,627197.688150876,627197.1556788962,627197.6348789437,627197.209025458,627197.7670183962,627197.284151033,True,True,False,False,275.9464180161718,264.7664092128581,24.15614903757109
1865,627198.0017847,627198.6876180286,627198.1559829523,627198.6344162854,627198.2092590478,627198.7653454442,627198.2833589569,True,True,False,False,276.32472853392045,265.34413393361444,23.82010031531188
1866,627199.0017847,627199.6870728522,627199.1562817716,627199.6339399032,627199.2094887522,627199.7636346435,627199.2825069865,True,True,False,False,276.69268448488737,265.91664038984493,23.46415525200042
1867,627200.0017847,627200.686515643,627200.1565753869,627200.6334500003,627200.2097146858,627200.7618848814,627200.2815929109,True,True,False,False,277.049821416209,266.4836553739827,23.087803290996256
1868,627201.0017847,627201.6859466897,627201.1568638217,627201.6329468006,627201.209936949,627201.7600949919,627201.2806144129,True,True,False,False,277.3956475542651,267.04490567846096,22.690375073760723
1869,627202.0017847,627202.6853662727,627202.1571470893,627202.6324304973,627202.210155641,627202.7582637544,627202.2795690601,True,True,False,False,277.72964380467874,267.60017273722633,22.27116709080931
1870,627203.0017847,627203.6847746666,627203.1574251957,627203.6319012914,627203.210370843,627203.7563898938,627203.2784543014,True,True,False,False,278.0512637523163,268.14921066346864,21.82950827605607
1871,627204.0017847,627204.6841721404,627204.1576981426,627204.63135938,627204.2105826293,627204.7544720818,627204.2772674665,True,True,False,False,278.35998830280084,268.6917735703778,21.364660969070634
1872,627205.0017847,627205.6835589604,627205.157965932,627205.6308049541,627205.2107910723,627205.7525089376,627205.2760057654,True,True,False,False,278.6551617579721,269.22767021265696,20.8758516509295
1873,627206.0017847,627206.6829353904,627206.1582285701,627206.6302382171,627206.2109962563,627206.7504990345,627206.2746662959,True,True,False,False,278.9362377026965,269.75668202425277,20.362306802709167
1874,627207.0017847,627207.6823016941,627207.1584860701,627207.6296593584,627207.2111982518,627207.7484409048,627207.2732460496,True,True,False,False,279.20256043881363,270.27859043911184,19.823188018689013
1875,627208.0017847,627208.6816581343,627208.1587384539,627208.629068576,627208.2113971581,627208.7463330503,627208.2717419243,True,True,False,False,279.45347426816323,270.79323153269394,19.257626157297157
1876,627209.0017847,627209.6810049755,627209.1589857519,627209.6284660794,627209.2115930622,627209.7441739549,627209.270150739,True,True,False,False,279.68829617182826,271.3004687012158,18.664729878846906
1877,627210.0017847,627210.6803424836,627210.1592280057,627210.627852072,627210.2117860692,627210.7419621006,627210.2684692515,True,True,False,False,279.90634313089174,271.8001653408939,18.04358735308407
1878,627211.0017847,627211.6796709276,627211.1594652657,627211.6272267684,627211.2119762837,627211.739695983,627211.2666941804,True,True,False,False,280.1069321264367,272.29215752718824,17.3932747969234
1879,627212.0017847,627212.6789905792,627212.1596975932,627212.6265903824,627212.2121638268,627212.737374133,627212.2648222293,True,True,False,False,280.28927085651935,272.7763906185855,16.71286501218507
1880,627213.0017847,627213.6783017151,627213.1599250594,627213.6259431352,627213.2123488266,627213.7349951351,627213.2628501132,True,True,False,False,280.4526763022227,273.25272801130217,16.001400064837984
1881,627214.0017847,627214.6776046155,627214.1601477468,627214.6252852643,627214.2125314074,627214.7325576495,627214.2607745894,True,True,False,False,280.59654740689984,273.7211697053383,15.257763218952846
1882,627215.0017847,627215.6768995654,627215.1603657473,627215.6246170052,627215.2127117243,627215.7300604351,627215.2585924892,True,True,False,False,280.7197640195269,274.1816337384239,14.480610634810455
1883,627216.0017847,627216.676186854,627216.1605791638,627216.6239385972,627216.2128899139,627216.7275023754,627216.2563007567,True,True,False,False,280.82172508345684,274.6341201105589,13.670381152064985
1884,627217.0017847,627217.6754667757,627217.16078811,627217.623250291,627217.2130661474,627217.7248825056,627217.2538964916,True,True,False,False,280.9016929382594,275.07857418022996,12.825630185706979
1885,627218.0017847,627218.6747396302,627218.1609927118,627218.6225523456,627218.2132405889,627218.7222000456,627218.2513769993,True,True,False,False,280.9589026027474,275.5151052304638,11.945605561154087
1886,627219.0017847,627219.674005724,627219.1611931077,627219.6218450262,627219.2134134157,627219.7194544345,627219.248739847,True,True,False,False,280.9925890957339,275.9437132612605,11.02977452365105
1887,627220.0017847,627220.6732653719,627220.1613894517,627220.6211286108,627220.2135848306,627220.7166453667,627220.2459829282,True,True,False,False,281.00206939830184,276.3644802348899,10.077680304297122
1888,627221.0017847,627221.6725188973,627221.1615819142,627221.6204033851,627221.2137550298,627221.7137728317,627221.2431045303,True,True,False,False,280.98666049153434,276.7775154343789,9.089134219116483
1889,627222.0017847,627222.6717666332,627222.1617706844,627222.6196696428,627222.213924249,627222.7108371486,627222.2401034068,True,True,False,False,280.94576131878426,277.1829554635109,8.064283117176288
1890,627223.0017847,627223.6710089205,627223.1619559701,627223.6189277024,627223.2140927193,627223.707839001,627223.236978848,True,True,False,False,280.87879814416146,277.5809642468259,7.003733604652197
1891,627224.0017847,627224.6702461077,627224.1621379959,627224.6181778806,627224.2142607078,627224.7047794615,627224.2337307471,True,True,False,False,280.78536115631573,277.97176035037734,5.908884589663595
1892,627225.0017847,627225.6694785431,627225.1623169987,627225.6174204837,627225.2144284836,627225.7016600121,627225.2303596598,True,True,False,False,280.6650132231401,278.3555623402187,4.78234990022848
1893,627226.0017847,627226.6687065717,627226.1624932173,627226.6166558412,627226.2145963022,627226.6984825565,627226.2268668513,True,True,False,False,280.5175904200945,278.73261610316007,3.6290494069833787
1894,627227.0017847,627227.6679305315,627227.1626668852,627227.6158842654,627227.2147644312,627227.6952494276,627227.223254337,True,True,False,False,280.3429015018823,279.10327680903833,2.458044849966192
1895,627228.0017847,627228.6671507515,627228.1628382239,627228.6151060518,627228.2149331184,627228.6919633932,627228.2195249146,True,True,False,False,280.1410011100167,279.4678723069336,1.2869492593339742
1896,627229.0017847,627229.6663675543,627229.1630074403,627229.614321503,627229.2151025884,627229.6886276538,627229.2156821925,True,True,False,False,279.91208048979456,279.82675776668276,0.14887048298448058
1897,627230.0017847,627230.6655812557,627230.1631747289,627230.6135309194,627230.2152730654,627230.6852458448,627230.211730565,True,False,False,False,279.656467490296,,
1898,627231.0017847,627231.6647921656,627231.1633402724,627231.6127345836,627231.2154447434,627231.6818219884,627231.2076753234,True,False,False,False,279.3746538851413,,
1899,627232.0017847,627232.6640005875,627232.1635042441,627232.6119327873,627232.2156178252,627232.6783605244,627232.2035226107,True,False,False,False,279.0674046555174,,
1900,627233.0017847,627233.6632068169,627233.1636668087,627233.6111258079,627233.2157924837,627233.6748662505,627233.199279381,True,False,False,False,278.7355940656382,,
1901,627234.0017847,627234.6624111426,627234.1638281245,627234.6103139187,627234.2159688926,627234.6713443033,627234.1949534011,True,False,False,False,278.3803695872842,,
1902,627235.0017847,627235.6616138464,627235.1639883441,627235.6094973886,627235.2161472278,627235.6678001231,627235.1905532184,True,False,False,False,278.003042616776,,
1903,627236.0017847,627236.6608152052,627236.1641476164,627236.6086822657,627236.2163218507,627236.664239415,627236.1860881129,True,False,False,False,277.60514311648774,,
1904,627237.0017847,627237.6600154911,627237.1643060884,627237.607857248,627237.2165044965,627237.6606681014,627237.1815680349,True,False,False,False,277.18844693560357,,
1905,627238.0017847,627238.6592149746,627238.1644639065,627238.6070283818,627238.2166895418,627238.6570922714,627238.1770035229,True,False,False,False,276.7548392063345,,
1906,627239.0017847,627239.6584139257,627239.1646212176,627239.6061959246,627239.2168771337,627239.6535181191,627239.1724056054,True,False,False,False,276.3064509477015,,
1907,627240.0017847,627240.6576126146,627240.1647781697,627240.6053601507,627240.2170674255,627240.6499518808,627240.1677856862,True,False,False,False,275.84554978250907,,
1908,627241.0017847,627241.6568113123,627241.1649349122,627241.6045213188,627241.2172605669,627241.6463997641,627241.1631554158,False,False,True,False,84.8570681349445,,
1909,627242.0017847,627242.6560102925,627242.1650915954,627242.6036797094,627242.2174567237,627242.6428678802,627242.1585265556,False,False,True,False,85.33906092429396,,
1910,627243.0017847,627243.6552098296,627243.1652483712,627243.6028355852,627243.217656036,627243.6393621771,627243.153910839,False,False,True,False,85.82491277052448,,
1911,627244.0017847,627244.6544102014,627244.1654053926,627244.6019892376,627244.217858661,627244.635888376,627244.1493198334,False,False,True,False,86.31202137156227,,
1912,627245.0017847,627245.653611688,627245.1655628148,627245.6011409484,627245.2180647482,627245.6324519163,627245.144764812,False,False,True,False,86.79781857627943,,
1913,627246.0017847,627246.6528145745,627246.165720796,627246.6002910028,627246.2182744526,627246.6290579087,627246.1402566337,False,False,True,False,87.27977721468304,,
1914,627247.0017847,627247.6520191522,627247.1658794999,627247.5994397039,627247.2184879351,627247.6257110967,627247.1358056415,False,False,True,False,87.75546573942857,,
1915,627248.0017847,627248.6512257205,627248.166039099,627248.5985873513,627248.2187053586,627248.6224158255,627248.1314215702,False,False,True,False,88.22255505600907,,
1916,627249.0017847,627249.650434589,627249.1661997759,627249.597734274,627249.2189268904,627249.6191760188,627249.1271134724,False,False,True,False,88.67885267370094,,
1917,627250.0017847,627250.6496460785,627250.1663617278,627250.5968808007,627250.2191527266,627250.6159951598,627250.1228896563,False,False,True,False,89.12230953575319,,
1918,627251.0017847,627251.6488605209,627251.1665251662,627251.5960272761,627251.2193830577,627251.6128762788,627251.1187576351,False,False,True,False,89.55104734014405,,
1919,627252.0017847,627252.6480782565,627252.1666903167,627252.595174063,627252.2196181027,627252.6098219419,627252.1147240878,False,False,True,False,89.96338586033772,,
1920,627253.0017847,627253.6472996287,627253.1668574144,627253.5943216813,627253.219857917,627253.6068342456,627253.1107948292,False,False,True,False,90.35781562452763,,
1921,627254.0017847,627254.6465249783,627254.1670266949,627254.5934703128,627254.2201028692,627254.6039148152,627254.1069747894,False,False,True,False,90.7330252363931,,
1922,627255.0017847,627255.6457546402,627255.1671983844,627255.592620322,627255.2203531766,627255.6010648122,627255.1032680073,False,False,True,False,91.08792186566697,,
1923,627256.0017847,627256.6449889448,627256.1673726954,627256.5917720522,627256.2206090337,627256.5982849523,627256.0996776426,False,False,True,False,91.42158343681126,,
1924,627257.0017847,627257.64422822,627257.1675498243,627257.5909258645,627257.2208706163,627257.5955755322,627257.0962048844,False,False,True,False,91.7332996101523,,
1925,627258.0017847,627258.6434727921,627258.1677299538,627258.5900821073,627258.221138073,627258.5929364599,627258.0928536053,False,False,True,False,92.02252397055649,,
1926,627259.0017847,627259.6427229852,627259.1679132527,627259.589241133,627259.2214115415,627259.5903672902,627259.0896233295,False,False,True,False,92.28888085761947,,
1927,627260.0017847,627260.6419791151,627260.1680998758,627260.5884033026,627260.2216911521,627261.5854353383,627261.0835263124,False,False,True,True,92.53214487509865,92.61089012603973,0.13949516789456537
1928,627261.0017847,627261.6412414878,627261.1682899615,627261.5875689527,627261.2219769962,627262.5830702381,627262.0806572381,False,False,True,True,92.75221357015647,93.06570559268171,0.5871016633522869
1929,627262.0017847,627262.6405103968,627262.1684836305,627262.5867384216,627262.2222691523,627263.5807705014,627263.0779062754,False,False,True,True,92.94909377298208,93.48821426454953,1.0308345610965384
1930,627263.0017847,627263.6397861254,627263.1686809876,627263.585912033,627263.2225676952,627264.5785345114,627264.0752715738,False,False,True,True,93.12291525716974,93.87887376431758,1.4671789550669816
1931,627264.0017847,627264.6390689474,627264.1688821225,627264.5850900986,627264.2228726585,627265.5763605353,627265.0727509754,False,False,True,True,93.27385560763786,94.23818952598444,1.8935730440771856
1932,627265.0017847,627265.6383591297,627265.1690871136,627265.5842729496,627265.2231840765,627266.5742467551,627266.0703420711,False,False,True,True,93.40220169233156,94.56672845525122,2.3082891104322547
1933,627266.0017847,627266.6376569346,627266.16929603,627266.5834608882,627266.2235019667,627267.572191294,627267.0680422548,False,False,True,True,93.50827453014186,94.86515308046742,2.710361429416572
1934,627267.0017847,627267.6369626217,627267.1695089324,627267.58265423,627267.2238263377,627268.5701922392,627268.0658487645,False,False,True,True,93.59244978147309,95.13412592998252,3.09919342669482
1935,627268.0017847,627268.6362764493,627268.1697258751,627268.5818532984,627268.224157182,627269.5682476582,627269.0637587216,False,False,True,True,93.6551509180538,95.37439832460522,3.474666427730169
1936,627269.0017847,627269.6355986751,627269.1699469066,627269.5810583998,627269.2244944962,627270.5663556159,627270.0617691618,False,False,True,True,93.69682873236923,95.58670109457674,3.8368190657801122
1937,627270.0017847,627270.6349295555,627270.1701720676,627270.5802698594,627270.2248382514,627271.5645141881,627271.0598770652,False,False,True,True,93.71796816785042,95.77182654184077,4.185927536619212
1938,627271.0017847,627271.634269347,627271.1704013925,627271.5794880027,627271.2251884198,627272.5627214753,627272.0580793824,False,False,True,True,93.71906099811763,95.93056013815186,4.52230197352447
1939,627272.0017847,627272.6336183057,627272.1706349081,627272.578713155,627272.2255449469,627273.5609756128,627273.0563730607,False,False,True,True,93.70062631754776,96.06372833639959,4.846510135970641
1940,627273.0017847,627273.6329766873,627273.1708726343,627273.5779456502,627273.2259077934,627274.5592747857,627274.0547550668,False,False,True,True,93.66319688089608,96.17213026871687,5.158989582951432
1941,627274.0017847,627274.6323447495,627274.1711145844,627274.5771858227,627274.2262768861,627275.5576172364,627275.05322129,False,False,True,True,93.6072986127287,96.25656506723656,5.460273496108926
1942,627275.0017847,627275.6317227532,627275.1713607688,627275.576434011,627275.2266521552,627276.5560012755,627276.0517711577,False,False,True,True,93.53346426780087,96.31785918484826,5.750973604260662
1943,627276.0017847,627276.6311109648,627276.1716111968,627276.5756905694,627276.2270335238,627277.5544252875,627277.0504005675,False,False,True,True,93.44222660086783,96.35680492349567,6.0316410182952955
1944,627277.0017847,627277.6305096594,627277.1718658814,627277.5749558633,627277.2274209164,627278.5528877336,627278.0491067534,False,False,True,True,93.3341115364957,96.37417409455502,6.302819165138665
1945,627278.0017847,627278.6299191213,627278.1721248413,627278.5742304854,627278.2278140371,627279.5513871519,627279.0478870408,False,False,True,True,93.20963133887221,96.37077266034835,6.56513599530759
1946,627279.0017847,627279.6293396452,627279.1723881038,627279.5735148499,627279.2282128144,627280.5499221531,627280.046738846,False,False,True,True,93.06929827218514,96.34735877187354,6.819140058369786
1947,627280.0017847,627280.6287715328,627280.1726557051,627280.5728091641,627280.2286173577,627281.5484914142,627281.0456596708,False,False,True,True,92.91346067608212,96.3046632593718,7.065362401533222
1948,627281.0017847,627281.6282150894,627281.1729276867,627281.572113853,627281.229027604,627282.547093668,627282.0446470906,False,False,True,True,92.74294500345276,96.2433896323276,7.304252109735826
1949,627282.0017847,627282.6276706164,627282.1732040877,627282.5714293247,627282.2294434787,627283.5457276984,627283.0436987425,False,False,True,True,92.55807227318802,96.16424823041467,7.536306933013363
1950,627283.0017847,627283.6271384095,627283.173484937,627283.5707501933,627283.2298706901,627284.5443923366,627284.0428123174,False,False,True,True,92.35933425890816,96.06710244984959,7.760200534006381
1951,627284.0017847,627284.6266187609,627284.173770248,627284.5700884511,627284.2302975632,627285.5430864615,627285.0419855579,False,False,True,True,92.14722956442259,95.95439066816603,7.980118964902451
1952,627285.0017847,627285.626111961,627285.1740600166,627285.5694387206,627285.2307297465,627286.5418090012,627286.0412162635,False,False,True,True,91.92224313316237,95.82592164006726,8.194609102955654
1953,627286.0017847,627286.6256183002,627286.1743542245,627286.5688014241,627286.2311671047,627287.5405589296,627287.0405022949,False,False,True,True,91.6848530783694,95.68240570522696,8.404175528390924
1954,627287.0017847,627287.6251380651,627287.1746528372,627287.5681769798,627287.2316094681,627288.5393352648,627288.0398415776,False,False,True,True,91.43555117366394,95.52451905237294,8.609241712936802
1955,627288.0017847,627288.62467153,627288.1749558013,627288.5675658046,627288.2320566287,627289.5381370673,627289.0392321041,False,False,True,True,91.17480187190954,95.35291737966554,8.81018331699764
1956,627289.0017847,627289.6242189493,627289.1752630398,627289.5669625122,627289.2325141687,627290.5369634433,627290.0386719378,False,False,True,True,90.90307645615891,95.16737529086214,9.005546364053867
1957,627290.0017847,627290.6237805567,627290.1755744482,627290.566379054,627290.2329702568,627291.5358135481,627291.0381592191,False,False,True,True,90.62081888870813,94.97027652198308,9.199475071384393
1958,627291.0017847,627291.6233565637,627291.1758898951,627291.5658099065,627291.2334305152,627292.534686592,627292.0376921713,False,False,True,True,90.32847996204242,94.76132737489405,9.390354953024154
1959,627292.0017847,627292.6229471636,627292.1762092253,627292.5652541567,627292.2338958711,627293.5335818427,627293.0372691064,False,False,True,True,90.0264831478903,94.54093766094526,9.578173202368458
1960,627293.0017847,627293.6225525343,627293.1765322622,627293.564713406,627293.2343647245,627294.5324975005,627294.0368884259,False,False,True,True,89.71525191798034,94.30983821037788,9.763582102483038
1961,627294.0017847,627294.6221728392,627294.1768588119,627294.5641879862,627294.2348367188,627295.5314352498,627295.0365486217,False,False,True,True,89.39519608366271,94.06860958927136,9.946922309052752
1962,627295.0017847,627295.6218082318,627295.1771886651,627295.5636782122,627295.2353114894,627296.5303933627,627296.0362482728,False,False,True,True,89.06670496572012,93.81774357124597,10.128415803225623
1963,627296.0017847,627296.6214588548,627296.1775215992,627296.5631843968,627296.2357886333,627297.5293713398,627297.0359860417,False,False,True,True,88.73016788493524,93.5577592506786,10.308332377473867
1964,627297.0017847,627297.6211248422,627297.1778573794,627297.5627068459,627297.236267754,627298.5283687355,627298.0357606702,False,False,True,True,88.38597416209079,93.289127910622,10.486858154452369
1965,627298.0017847,627298.6208063194,627298.1781957587,627298.5622458584,627298.2367484295,627299.527385154,627299.0355709745,False,False,True,True,88.0344789670236,93.01235498507474,10.664259511538756
1966,627299.0017847,627299.6205034016,627299.178536478,627299.5618017298,627299.2372302238,627300.5264202501,627300.0354158429,False,False,True,True,87.67605112994883,92.72784345519786,10.840623533644948
1967,627300.0017847,627300.620216195,627300.1788792652,627300.5613747372,627300.2377126744,627301.5254737253,627301.0352942324,False,False,True,True,87.31105265089252,92.43606460404409,11.01618330097637
1968,627301.0017847,627301.6199447957,627301.1792238369,627301.5609651653,627301.2381953269,627302.5245453306,627302.0352051691,False,False,True,True,86.93983186950233,92.13744190334195,11.19109249278935
1969,627302.0017847,627302.6196892916,627302.1795698982,627302.5605732885,627302.2386777023,627303.523634865,627303.0351477482,False,False,True,True,86.5627234650476,91.832357843685,11.36542282607017
1970,627303.0017847,627303.6194497636,627303.1799171458,627303.5601993753,627303.2391593029,627304.5227421776,627304.0351211347,False,False,True,True,86.1800689469868,91.52122223642341,11.53932968762245
1971,627304.0017847,627304.619226288,627304.1802652709,627304.559843685,627304.2396396307,627305.5218671672,627305.0351245638,False,False,True,True,85.79218933421095,91.20441074196154,11.71288564820612
1972,627305.0017847,627305.6190189391,627305.1806139639,627305.5595064779,627305.2401181948,627306.5210097809,627306.0351569562,False,False,True,True,85.39941247580019,90.88227169994705,11.886181207827683
1973,627306.0017847,627306.618827791,627306.1809629181,627306.5591880261,627306.2405944993,627307.5201700116,627307.0352188316,False,False,True,True,85.00204573026718,90.55516711040597,12.059257347622161
1974,627307.0017847,627307.6186529177,627307.181311832,627307.5588885805,627307.2410680499,627308.5193478917,627308.0353084684,False,False,True,True,84.60040328631375,90.22343165260763,12.232207128916992
1975,627308.0017847,627308.6184943935,627308.1816604126,627308.5586084084,627308.2415383713,627309.5185434874,627309.0354257287,False,False,True,True,84.19477884207421,89.88737268506466,12.405013476239253
1976,627309.0017847,627309.6183522874,627309.1820083729,627309.5583477597,627309.2420049899,627310.5177568912,627310.0355701286,False,False,True,True,83.78547292587203,89.54733171723556,12.577746399027937
1977,627310.0017847,627310.6182266606,627310.1823554279,627310.5581068754,627310.2424674426,627311.5169882155,627311.0357412095,False,False,True,True,83.37277923584152,89.20358195668717,12.750369185016254
1978,627311.0017847,627311.6181175637,627311.1827012904,627311.5578859975,627311.2429252529,627312.5162375912,627312.0359385293,False,False,True,True,82.95700513049533,88.85645125249961,12.9229057398663
1979,627312.0017847,627312.6180250389,627312.1830456667,627312.557685333,627312.2433779546,627313.515505169,627313.0361616572,False,False,True,True,82.5384374777786,88.50622647261804,13.095344110747027
1980,627313.0017847,627313.6179491228,627313.1833882555,627313.5575051097,627313.2438250589,627314.514791117,627314.0364101753,False,False,True,True,82.11737680601483,88.15322863593344,13.267695396715837
1981,627314.0017847,627314.6178898474,627314.1837287508,627314.5573455326,627314.2442660913,627315.5140956172,627315.0366836765,False,False,True,True,81.69413730390582,87.79773778020179,13.439905810033014
1982,627315.0017847,627315.617847234,627315.18406684,627315.5572067911,627315.244700556,627316.5134188584,627316.0369817636,False,False,True,True,81.26901949977506,87.44008175450324,13.611981327114083
1983,627316.0017847,627316.6178212834,627316.1844022009,627316.5570890746,627316.245127966,627317.512761031,627317.0373040424,False,False,True,True,80.84232392194602,87.08052693621542,13.783862183803809
1984,627317.0017847,627317.6178119672,627317.1847344944,627317.5569925146,627317.2455478014,627318.5121223268,627318.0376501225,False,False,True,True,80.41435792893137,86.71936702347266,13.955489469720597
1985,627318.0017847,627318.6178192226,627318.1850633624,627318.5569172068,627318.2459595429,627319.5115029414,627319.0380196159,False,False,True,True,79.98541521886538,86.35690254459843,14.126840986749645
1986,627319.0017847,627319.6178429532,627319.1853884263,627319.5568632185,627319.2463626581,627320.51090308,627320.0384121425,False,False,True,True,79.55580315026076,85.99339304678118,14.297826234884452
1987,627320.0017847,627320.6178830324,627320.1857092909,627320.5568305646,627320.2467566092,627321.5103229601,627321.0388273331,False,False,True,True,79.12580859106261,85.62911856777689,14.46838971883801
1988,627321.0017847,627321.617939306,627321.186025548,627321.5568192409,627321.2471408333,627322.5097628147,627322.0392648312,False,False,True,True,78.69572523940525,85.2643181642065,14.638521193326566
1989,627322.0017847,627322.6180115966,627322.1863367793,627322.5568291879,627322.247514788,627323.5092228928,627323.0397242953,False,False,True,True,78.26585362361214,84.89927187382601,14.808060148904621
1990,627323.0017847,627323.618099706,627323.1866425611,627323.5568603441,627323.2478779186,627324.5087034607,627324.0402053962,False,False,True,True,77.8364737814393,84.53419826268882,14.976782896876863
1991,627324.0017847,627324.6182034172,627324.1869424661,627324.5569126006,627324.2482296885,627325.5082048005,627325.0407078171,False,False,True,True,77.407879411021,84.1693637081726,15.144619427804292
